conference ID|year|name|description|url
5963|1998|1998 Southwest Symposium on Image Analysis & Interpretation (SSIAI)||http://www.ece.arizona.edu/conference/ssiai98
5964|1999|1999 Canadian Conference on Electrical and Computer Engineering - CCECE||http://www.ee.ualberta.ca/ccece99
5965|1998|1998 5th Saint Petersburg International Conference on Integrated Navigation Systems||http://www.draper.com
5966|1998|1998 Manufacturing Science and Technology Group Program (MSTG)||http://www.vacuum.org
5967|1998|Bianisotropics '98 - International Conference on Complex Media||
5968|1998|GAAS '98 - European Gallium Arsenide and Related Compounds Application Symposium||http://www.eumw.com
5969|1998|1998 9th European Symposium on Reliability of Electron Devices, Failure Physics and Analysis - ESREF '98||http://www.iae.dtu.dk/esref98
5970|1998|1998 7th IEEE International Workshop on Computer-Aided Modeling, Analysis, and Design of Communication Links and Networks (CAMAD '98)||
5971|1998|1998 International Symposium on Services and Local Access (ISSLS '98)||http://www.cselt.stet.it/issls98
5972|1998|1998 IEEE 52nd Annual Symposium on Frequency Control||http://www.ieee.org/uffc/fc
5974|1998|1998 5th International Conference on Intelligent in Networks - (ICIN '98)||http://www.icin98.in98.archimedia.fr
5977|2002|2002 IEEE International Conference on Systems, Man and Cybernetics - SMC||http://smc02.ec-lille.fr/
5978|1998|1998 2nd Canadian Conference on Broadband Research - CCBR '98||http://www.ocri.ca/events/ccbr98
5979|1998|1998 IEEE 25th International Symposium on Compound Semiconductors (ISCS)||http://www.ieice.or.jp/es/iscs98.html
5980|1998|1998 7th International Conference and Exhibition on Multichip Modules and High Density Packaging||
5981|1998|1998 Asia and South Pacific Design Automation Conference ASP-DAC '98||
5982|1999|INTERMAG '99||http://intermag99.kist.re.kr
5983|1998|1998 10th Biennial IEEE-USA Careers Conference - Engrg. Careers Into the 21st Century: Maximizing Individual and Organizational Growth||http://engine.ieee.org/usab/CONFERENCES/cc98.html
5985|1998|1998 International Conference on Power Electronics, Drives and Energy Systems for Industrial Growth (PEDES)||http://www.at.net.au/pedes98
5986|1998|1998 International Conference on Microwaves & Radar (MIKON)||
5987|1998|1998 International School on Chaotic Oscillations and Pattern Formation - CHAOS '98||http://cas.ssu.runnet.ru/chaos98/chaos98.html
5988|1998|1998 International Conference on Molecular Beam Epitaxy (MBE '98)||http://www.crhea.cnrs.fr/mbe-x
5989|1998|1998 International Conference on Actual Problems of Electron Devices Engineering (APEDE)||http://www.sstu.runnet.ru/apede98/apede98.html
5990|1998|1998 IEEE Radio and Wireless Conference - (RAWCON '98)||http://www.rawcon.org
5991|1998|1998 2nd International Conference on Materials for Microelectronics||
5992|1999|1999 International Conference on Simulation of Semiconductor Processes and Devices (SISPAD '99)||http://www-e7.ele.eng.osaka-u.ac.jp/SISPAD
5993|1998|1998 International Conference on "CONTROL" '98||http://www.iee.org.uk/conf/control
5994|1998|International Conference on Simulation '98||http://www.iee.org.uk/conf/simulation
5995|1998|MOVIC '98 - 4th International Conference on Motion and Vibration Control||http://www.ifr.mavt.ethz.ch/movic98
5996|1999|1999 Insulating Films on Semiconductors - INFOS '99||http://www.physik.uni-erlangen.de/lap/INFOS99/index.htm
5997|1999|1999 4th High Frequency Postgraduate Student Colloquium||http://www.imp.leeds.ac.uk/pgc
5999|1998|1998 Optimization of Electrical and Electronic Equipments - OPTIM '98||http://www.unitbv.ro/OPTIM'98
6000|1998|1998 IEEE Pulp and Paper Industry Conference - PPIC||
6001|1999|1999 IEEE Pulp and Paper Industry Conference - PPIC||http://www.ieee-seattle-pnp-conf.org
6002|1999|Budapest Power Tech '99||http://www.vmt.bme.hu/powertech99
6003|1998|1998 IEEE 11th International Workshop on Micro Electro Mechanical Systems (MEMS)||
6006|1998|1998 11th Conference on Software Engineering Education and Training - (CSEE&T)||http://www.cc.gatech.edu/conferences/CSEET98/cseet.htm
6007|1998|1998 18th IEEE International Conference on Distributed Computing Systems - ICDCS '98||
6011|1998|1998 IEEE 7th Asian Test Symposium (ATS)||http://www.sp.ac.sg/ec1/ats98.htm
6013|1999|1999 11th Nordic Baltic Conference on Biomedical Engineering||http://www.cb.ttu.ee/nbc99
6014|1998|1998 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS '98)||http://www.cs.umn.edu/iros98
6015|1998|1998 IEEE Lithography Workshop||
6016|1998|1998 International Conference on Electron, Ion and Photon Beam Technology and Nanofabrication (EIPBN)||http://www.eecs.umich.edu/~pang
6017|1998|1998 Speaker Recognition and its Commercial and Forensic Applications||http://lia.univ-avignon.fr/RLA2C
6019|1999|1999 IEEE 6th Working Conference on Current Measurement||
6021|1999|1999 IEEE/AIAA 18th Digital Avionics Systems Conference (DASC)||http://www.dasconline.org
6022|1998|1998 IEEE International Symposium on Semiconductor Manufacturing (ISSM)||http://www.issm.com
6023|2000|2000 IEEE International Symposium on Electrical Insulation (ISEI)||http://www.power.inms.nrc.ca/deis/isei.html
6025|2000|2000 IEEE 6th International Conference on Properties & Applications of Dielectric Materials (ICPADM)||http://www.power.inms.nrc.ca/deis/icpadm.htm
6026|1999|1999 IEEE Wireless Communications & Networking Conference (WCNC)||http://www.wcnc99.com/
6027|1999|1999 IEEE 12th International Workshop on Micro Electro Mechanical Systems (MEMS)||http://www.eecs.umich.edu/mems
6029|1998|NAFIPS '98 - 1998 Annual Meeting of the North American Fuzzy Information Processing Society||http://seraphim.csee.usf.edu/nafips98.html
6030|1999|1999 IEEE CAS International Workshop on Mixed Signal Integrated Circuit Design (MSICD)||http://msicd.ece.uci.edu
6031|1998|1998 IEEE/SSCTC Workshop on Embedded DRAM Technology||
6032|1998|1998 IEEE/IAS PCIC Electrical Safety Workshop||
6034|1998|1998 IEEE Conference on Electrical Insulation and Dielectric Phenomena - (CEIDP '98)||http://www.eeel.nist.gov/ceidp
6035|1998|1998 18th Capacitor and Resistor Technology Symposium (CARTS '98)||http://www.mindspring.com/~ctiinc/CARTS.htm
6036|1998|1998 4th International Symposium on Advanced Packaging Materials: Processes, Properties, and Interfaces||
6037|1998|1998 IEEE Computer Elements Mesa Workshop||
6038|1998|1998 IEEE 4th International Symposium on High Performance Computer Architecture (HPCA)||http://www.cs.hku.hk/~hpca4
6039|1998|1998 IEEE 8th International Workshop on Research Issues in Data Engineering: Media Databases||
6041|1998|1998 IEEE Workshop on VLSI||
6042|1999|ICC '99 - 1999 IEEE International Conference on Communications||http://www.icc99.com
6043|1998|1998 International Symposium on Low Power Electronics and Design - ISLPED||http://www.ee.virginia.edu/~islped98
6044|1998|1998 IEEE International Symposium on the Applications of Ferroelectrics (ISAF)||http://dmxwww.epfl.ch/lc/electro/home.html
6045|1998|1998 2nd International Electronic Manufacturing Technology (IEMT) IMC Symposium||
6046|1998|ITS '98 - 1998 SBT/IEEE Int'l Telecommunications Symposium||
6048|1998|1998 IEEE ATM Workshop||
6049|1998|1998 IEEE Communication Theory Workshop (CTW)||
6050|1998|1998 IEEE Symposium on Security and Privacy (SRSP)||http://www.research.att.com/~reiter/oakland98.html
6051|1998|1998 8th Virginia Tech Symposium on Wireless Personal Communications||http://www.conted.vt.edu/wireless/98.htm
6052|1998|1998 IEEE Interpretation of Motion Workshop||http://vismod.media.mit.edu/vismod/imw
6053|1998|1998 IEEE Workshop on Perception for Robots and Situated Agents||
6054|1998|1998 Topical Meeting on Silicon Monolithic Integrated Circuits in RF Systems||http://www.eecs.umich.edu/RADLAB/SiGe.Conference
6055|1998|1998 IEEE International Conference on Multimedia Computing and Systems||www.utexas.edu/coe/sqi
6056|1998|1998 9th International Symposium on Personal, Indoor and Mobile Radio Communications - (PIMRC '98)||http://www.pimrc98.wpi.edu
6057|1998|1998 International Wireless and Telecommunications Symposium - (IWTS '98)||http://www.iwts.com
6058|1998|1998 Workshop on Satellite Based Information Services - (WOSBIS '98)||http://www.wins.hrl.com/conferences/WOSBIS98
6059|1998|1998 23rd IEEE/CPMT International Electronic Manufacturing Technology Symposium (IEMT)||http://www.cpmt.org/conf/iemtprgm.html
6060|1999|1999 24th IEEE/CPMT International Electronic Manufacturing Technology Symposium (IEMT)||http://www.cpmt.org/conf/iemtprgm.html
6062|1998|1998 6th IEEE International Workshop on Quality of Service (IWQoS)||http://www-ece.rice.edu/conf/iwqos98
6063|1998|1998 IEEE/IAS Dynamic Modeling Control Applications Workshop||http://www.udl.com/ieee-ias/dmca98.html
6064|1999|1999 IEEE International Conference on Microelectronic Test Structures (ICMTS)||http://www.ee.ed.ac.uk/ICMTS
6065|1999|1999 IEEE International Engineering Management Conference - EM '99 (IEMC) (Date & Hotel changed due to 1998 Hurricane)||http://www.rpi.edu/~peterl/ems-iemc98.htm
6066|1998|1998 International Non-Volatile Memory Technology Conference (INVMTC)||
6070|1998|PROCON '98 - Practical Tools and Skills for Balancing your Personal and Professional Life||http://www.ieee-cr-section.org/procon98
6071|1999|1999 IEEE Particle Accelerator Conference (PAC)||
6072|1999|1999 IEEE 26th International Conference on Plasma Sciences (ICOPS)||http://www.sandia.gov/pulspowr/icops99
6073|1999|1999 IEEE Nuclear Science Symposium - NSS '99||http://nss-99.uci.edu
6075|1999|1999 IEEE 18th Symposium on Fusion Engineering - SOFE||http://www.sandia.gov/sofe99/index.htm
6076|1998|1998 Symposium on Advances in Digital Filtering and Signal Processing||http://www.dsp.ece.uvic.ca/dfsp98
6077|1998|MILCOM '98 - 1998 IEEE Military Communications Conference||http://www.milcom98.com
6078|1998|1998 Joint International ASME/IEEE-CPMT/IMAPS "Mechanical Reliability of Polymeric Materials & Plastic Packages of IC Devices"||http://www.asme.org
6079|1998|1998 BAST Workshop:  Pacific Northwest Test||http://www-crc.stanford.edu/BAST.html
6080|1998|1998 Workshop on Application- Specific Software Engineering and Technology (ASSET)||
6082|1998|1998 IEEE 4th Workshop on Interactive Voice Technology for Telecommunications Applications (IVTTA '98)||
6083|1999|1999 IEEE Antennas and Propagation Society International Symposium and URSI National Radio Science Meeting||http://www.ece.engr.ucf.edu/apursi99
6084|2000|2000 IEEE Antennas and Propagation Society International Symposium and URSI National Radio Science Meeting||http://www.caeme.elen.utah.edu/aps2000/
6085|2001|2001 IEEE Antennas and Propagation Society International Symposium and URSI National Radio Science Meeting||http://ewh.ieee.org/soc/aps/2001/index.html
6087|2000|2000 IEEE Nuclear Science Symposium and Medical Imaging Conference (2000 NSS/MIC)||http://NSS2000.in2p3.fr
6088|2001|2001 IEEE Pulsed Power Plasma Science Conference (PPPS 2001)||http://www.ieee.org/PPPS2001
6089|2001|2001 IEEE Particle Accelerator Conference (PAC)||http://pac2001.aps.anl.gov
6090|2003|2003 IEEE Particle Accelerator Conference (PAC)||http://www-conf.slac.stanford.edu/pac03/
6091|2002|2001 IEEE 19th Symposium on Fusion Engineering - SOFE Rescheduled from Oct. 1, 2001||http://www.pppl.gov/sofe01
6092|1998|1998 International Conference on Signal and Image Processing||http://www.iasted.com
6093|1998|1998 Multi-Dimensional Mobile Communications (MDMC '98)||
6094|1998|1998 International Conference on the Detection of Abandoned Land Mines||http://www.iee.org.uk/conf
6095|1998|1998 International Workshop on Advanced Black-box Techniques for Nonlinear Modeling: Theory and Application||http://www.esat.kuleuven.ac.be
6097|1998|1998 5th International Workshop on Cellular Neural Networks and Their Applications - CNNA '98||
6098|1999|1999 4th International Symposium on Electromagnetic Compatibility (EMC'99/TOKYO)||http://www.takushoku-u.ac.jp/ls/emc99
6099|1998|1998 IEEE 4th International Mixed Signal Testing Workshop (IMSTW 1998)||
6101|1998|1998 IEEE International Workshop on Memory Technology, Design and Testing (MTDT)||http://www.cs.tamu.edu/faculty/lombardi/mtdt98.html
6102|1998|1998 IEEE Princeton/Central Jersey Sarnoff Symposium||
6103|1998|ESMO '98 - 1998 IEEE 8th International Conference on Transmission & Distribution Construction, Operation and Live-Line Maintenance||http://www.tdworld.com/trade.htm
6104|1998|1998 IEEE International Carnahan Conference on Security Technology (ICCST)||
6105|1998|1998 International Electron Devices and Materials Symposium (EDMS)||
6106|2000|2000 7th IEEE International Conference on Image Processing ICIP 2000||http://icip2000.ece.ubc.ca
6107|1998|1998 1st Workshop on CORDIC- Related Paradigms to Signal Processing Problems||http://rain.chosun.ac.kr/CORDIC/paper/call_1.htm
6108|1999|1999 38th IEEE Conference on Decision and Control (CDC)||http://www.ece.gatech.edu/conferences/cdc99
6109|1998|1998 International Conference on Multisoure-Multisensor Data Fusion (FUSION '98)||http://www.zaptron.com/fusion98
6110|1998|1998 32nd Asilomar Conference on Signals, Systems and Computers||http://web.nps.navy.mil/~asilomar
6111|2000|2000 IEEE International Vacuum Electron Sources Conference (IVESC)||http://ctd.grc.nasa.gov./5620/IVESC_2000.html
6116|1998|1998 IEEE 1st Symposium on Object-Oriented Real-Time Distributed Computing - ISORC||http://dream.eng.uci.edu/isorc98/
6117|1998|1998 IEEE Symposium on Visual Languages||http://www.cs.dal.ca/~smedley/vl98
6118|1998|1998 International Workshop on Multimedia Database Management Systems||http://andromeda.rutgers.edu/nwosu/mmdbms98
6119|1998|1998 IEEE International Conference on Intelligent Processing Systems - (ICIPS '98)||
6120|1999|1999 Symposium on ULSI Process Integration||http://www.electrochem.org
6121|1998|1998 2nd International Vacuum Electron Sources Conference - (IVESC)||http://www.etl.go.jp/~kanemaru/conf/index.htm
6122|1998|1998 36th Annual Spring Reliability Symposium||
6123|1998|1998 28th European Microwave Conference (EuMC)||http://www.eumw.com
6124|1998|1998 IEEE MTT-S European Topical Congress on Technologies for Wireless Applications||http://www.EUMW.com
6125|1999|1999 IEEE 11th Conference on Real-Time Computer Applications in Nuclear, Particle & Plasma Physics (RTCA)||http://strider.lansce.lanl.gov/rt99
6128|1998|1998 International Conference on Advanced Semiconductor Devices & Microsystems (ASDAM)||http://www.elf.stuba.sk/asdam98
6129|1998|1998 5th International Conference on Electronics, Circuits and Systems - (ICECS '98)||
6130|1998|1998 International Conference on Power System Technology - (POWERCON '98)||
6131|1998|1998 American Power Conference||http://apc.iit.edu
6132|1998|1998 Conference on Road Transport Information and Control||
6133|1998|1998 6th IEE Conference on Telecommunications||www.iee.org.uk/conf/ict/
6134|1998|1998 7th International Conference on Power Electronics and Variable Speed Drives||
6135|1998|1998 IEEE International Performance Computing and Communications Conference (IPCCC)||http://www.ece.arizona.edu/conferences/ipccc98
6136|1999|1999 IEEE Information Theory Workshop on Detection, Estimation, Classification, and Imaging - (DECI)||http://www.ifp.uiuc.edu/itw-deci
