"Type","ID","Name","Description","URL","Tags","Sponsors » Abbreviation","Year","Standard Status","Technical Committees","Keywords","Priority"
"Conference",11372,"2006 IEEE International Symposium on A World of Wireless, Mobile and Multimedia Networks (WoWMoM)",,"http://ieee-wowmom.cse.buffalo.edu/",,", C, ",2006,,,,"No"
"Conference",11373,"2006 International Conference on Machine Learning and Cybernetics (ICMLC)",,"http://www.icmlc.org/",,"SMC, , , , ",2006,,,,"No"
"Conference",11375,"2006 IEEE 28th International Conference on Software Engineering (ICSE)",,"http://www.isr.uci.edu/icse-06/",,", C, ",2006,,,,"No"
"Conference",11378,"2006 International Caribbean Conference on Devices, Circuits and Systems (ICCDCS)",,"http://iccdcs.uib.es",,"USB, CAS, ED, INAOE, ",2006,,,,"No"
"Conference",11379,"2006 8th International Workshop on Discrete Event Systems - WODES",,"http://www.eecs.umich.edu/wodes2006/",,", CS, , ",2006,,,,"No"
"Conference",11380,"2006 Wearable & Implantable Body Sensor Networks Conference (BSN)",,"http://ubimon.doc.ic.ac.uk/bsn",,"EMB, CAS, , United Kingdom",2006,,,,"No"
"Conference",11383,"2006 8th International Conference on Solid-State and Integrated-Circuit Technology (ICSICT)",,"http://www.cie-china.org/icsict2006",,", CIE, ED, ",2006,,,,"No"
"Conference",11384,"2006 8th International Conference on Signal Processing (ICSP 2006)",,"http://www.cie-china.org/icsp2006",,"CIE, , BJU",2006,,,,"No"
"Conference",11385,"2006 International Conference on Silicon Electronics and Photonics (ICSEP)",,"http://teoctics.org.tw/icsep/index.htm",,", LEO",2006,,,,"No"
"Conference",11386,"2006 International Conference on Computing & Informatics (ICOCI)",,"http://www.icoci06.uum.edu.my",,", ",2006,,,,"No"
"Conference",11388,"2006 IEEE 9th International Symposium on Spread Spectrum Techniques and Applications (ISSSTA 2006)",,"http://www.isssta2006.org",,", COM",2006,,,,"No"
"Conference",11389,"2006 International Workshop on Virtual Rehabilitation (IWVR 2006)",,"http://www.iwvr.org",,"EMB, , ",2006,,,,"No"
"Conference",11390,"2006 IFIP International Conference on Wireless and Optical Communications Networks - (WOCN)",,"http://www.wocn2006.org",,"Technical Commit, , COM",2006,,,,"No"
"Conference",11391,"2006 International Conference on Communication Technology (ICCT 2006)",,"http://www.cie-china.org/icct2006",,", CIE, IFIP, COM",2006,,,,"No"
"Conference",11394,"2006 International Conference on Microwave and Millimeter Wave Technology (ICMMT)",,"http://www.cie-china.org/icmmt2006",,"CIE, , ",2006,,,,"No"
"Conference",11397,"2006 16th Biennial University/ Government/Industry Microelectronics Symposium (UGIM)",,"http://www.engr.sjsu.edu/dparent/ugim2006",,", ED",2006,,,,"No"
"Conference",11399,"2006 Wireless Telecommunications Symposium (WTS 2006)",,"http://www.csupomona.edu/wtsi",,", COM",2006,,,,"No"
"Conference",11400,"2006 IEEE/AIAA 25th Digital Avionics Systems Conference (DASC)",,"http://www.dasconline.org",,"AES, ",2006,,,,"No"
"Conference",11402,"2006 IEEE 14th Signal Processing and Communications Applications (SIU)",,"http://fens.sabanciuniv.edu/siu2006/",,", , TUBITAK, , ",2006,,,,"No"
"Conference",11403,"2006 59th Annual Conference for Protective Relay Engineers",,"http://engineering.tamu.edu/prorelay/",,", PE",2006,,,,"No"
"Conference",11404,"2006 International Workshop on Multi-Project Chip (IWMC)",,"http://teoctics.org.tw/iwmc/index.htm",,"CAS, ",2006,,,,"No"
"Conference",11405,"2006 Advanced Satellite Mobile Systems Conference (ASMS)",,"http://asms.wss.bcentral.com/mossa/default.htm",,", COM",2006,,,,"No"
"Conference",11406,"2006 12th International Multi-Media Modelling Conference (MMM 2006)",,"http://www.cie-china.org/mmm2006",,", CIE, ",2006,,,,"No"
"Conference",11408,"2006 International Conference on Electrical Machines (ICEM)",,"http://www.ntua.gr/ICEM2006/",,", , , IA, IE, PEL, PE",2006,,,,"No"
"Conference",11412,"2006 Multidisciplinary International Symposium on Positive Systems: Theory and Applications (POSTA)",,"http://www.lag.ensieg.inpg.fr/POSTA06/index.php",,", CS",2006,,,,"No"
"Conference",11417,"2006 Bio- Micro- and Nanosystems Conference",,"http://www.asm.org/meetings/index.asp?bid=36221",,"EMB, ",2006,,,,"No"
"Conference",11425,"2006 Scientific Symposium and Exhibition on Microelectronics",,"http://www.imaps.org/chapters/carolinas/",,", ",2006,,,,"No"
"Conference",11427,"SOUTHCON 2006",,"http://www.southcon.org",,", Southeastern USA, ",2006,,,,"No"
"Conference",11429,"2006 IEEE International Symposium on Cluster Computing and the Grid (CCGrid)",,"http://pdcc.ntu.edu.sg/ccgrid2006/",,"C, ",2006,,,,"No"
"Conference",11431,"2006 IEEE/PES Transmission & Distribution Conference & Exposition: Latin America",,"http://www.ewh.ieee.org/r9/venezuela/pes/td2006ce",,", PE",2006,,,,"No"
"Conference",11432,"2006 First International Symposium on Environment Identities and Mediterranean Area (ISEIM)",,"http://www.iseim06.iut-amiens.fr",,", ",2006,,,,"No"
"Conference",11433,"TENCON 2006 - 2006 IEEE Region 10 Conference",,"http://www.ieee.org.hk/tencon2006/",,"CUHK, , Hong Kong Centre, , , ",2006,,,,"No"
"Conference",11435,"2006 International Workshop on Signal Processing for Wireless Communications (SPWC)",,"http://www.spwc2006.org/",,", VT, , IT, , ",2006,,,,"No"
"Conference",11436,"2006 IEEE Information Theory Workshop (ITW 2006)",,"http://sist.swjtu.edu.cn/imc/itw06/",,", IT, ",2006,,,,"No"
"Conference",11437,"2006 IEEE International Conference on Computational Cybernetics (ICCC)",,"http://www.pe.tut.fi/iccc/",,", , SMC, , , , IE, , , , ",2006,,,,"No"
"Conference",11438,"2006 The Joint International Conference on Optical Internet (COIN) and Next Generation Network (NGNCON) (COIN-NGNCON 2006)",,"http://www.coin-ngn2006.org",,", , , IE, , LEO, COM, ",2006,,,,"No"
"Conference",11439,"2006 International SiGe Technology and Device Meeting (ISTDM)",,"http://www.istdm2006.org",,"ED, , ",2006,,,,"No"
"Conference",11442,"2006 International Workshop on Nano CMOS (IWNC)",,"http://www.iwailab.ep.titech.ac.jp/IWNC/",,"ED, , ",2006,,,,"No"
"Conference",11445,"2006 IEEE Bipolar/BiCMOS Circuits and Technology Meeting - BCTM",,"http://www.ieee-bctm.org",,"ED, SSC, ",2006,,,,"No"
"Conference",11447,"2006 International Conference on Advanced Semiconductor Devices & Microsystems (ASDAM)",,"http://www.kme.elf.stuba.sk/asdam",,"ED, ",2006,,,,"No"
"Conference",11449,"MELECON 2006 - 2006 IEEE Mediterranean Electrotechnical Conference",,"http://www.melecon2006.etsit.uma.es",,"Europe, , , ",2006,,,,"No"
"Conference",11451,"2006 International Conference on Wired/Wireless Internet Communications (WWIC)",,"http://www.wwic2006.org",,", , COM",2006,,,,"No"
"Conference",11453,"2006 International Workshop on Variable Structure Systems (VSS 2006)",,"http://www.diee.unica.it/vss06",,", CS, IE",2006,,,,"No"
"Conference",11455,"2006 Australian Communications Theory Workshop (AusCTW)",,"http://ausctw06.watri.org.au/",,", , ",2006,,,,"No"
"Conference",11457,"2006 Reliability of Compound Semiconductors Workshop (ROCS) (Formerly Known as GaAs Rel)",,"http://www.jedec.org/home/gaas",,", ED",2006,,,,"No"
"Conference",11458,"2006 7th Siberian Russian Workshop and Tutorial on Electron Devices and Materials (EDM 2006)",,"http://www.nstu.ru/edm/",,"NSTU, , ED, , SSC, , ",2006,,,,"No"
"Conference",11459,"2006 International Radar Symposium (IRS)",,"http://www.irs-2006.pl/irs/contr_i.htm",,", , ",2006,,,,"No"
"Conference",11460,"APCCAS 2006-2006 IEEE Asia Pacific Conference on Circuits and Systems",,"http://www.apccas.org",,"CAS, , , , , , ",2006,,,,"No"
"Conference",11461,"2006 IEEE International Conference on Systems, Man and Cybernetics - SMC",,"http://ins.cn.nctu.edu.tw/smc2006/",,"SMC, , ",2006,,,,"No"
"Conference",11462,"2006 IEEE International Conference on Computer Systems and Applications (AICCSA)",,"http://www.cs.utk.edu/aiccsa06/location/",,", C",2006,,,,"No"
"Conference",11463,"2006 Joint International Conference on Fuzzy Systems and Knowledge Discovery (FSKD) and International Conference on Natural Computation (ICNC)",,"http://www.icnc-fskd2006.org",,", CAS",2006,,,,"No"
"Conference",11464,"2006 International Conference on Actual Problems of Electron Devices Engineering (APEDE)",,"http://www.sstu.ru/sstu/win/konf/apede2006.html",,", ED, ",2006,,,,"No"
"Conference",11467,"2006 Chinese Control Conference (CCC)",,"http://ccc.amss.ac.cn",,"CAA, CS, CAS, ",2006,,,,"No"
"Conference",11471,"2006 1st Pacific Rim International Workshop on Electronic Commerce (PRIWEC)",,"http://www-toralab.ics.nitech.ac.jp/PRIWEC2006/",,", C, ",2006,,,,"No"
"Conference",11474,"2006 North Atlantic Test Workshop (NATW)",,"http://www.ee.duke.edu/NATW/",,", C",2006,,,,"No"
"Conference",11477,"2006 26th IEEE International Conference on Distributed Computing Systems - ICDCS 2006",,"http://icdcs2006.di.fc.ul.pt/",,"C, ",2006,,,,"No"
"Conference",11478,"2006 IEEE International Conference on Parallel Computing in Electrical Engineering (PARELEC)",,"http://we.pb.bialystok.pl/~parelec2006/",,", C, ",2006,,,,"No"
"Conference",11490,"2006 IEEE Swarm Intelligence Symposium (SIS)",,"http://www.computelligence.org/sis/",,", CIS",2006,,,,"No"
"Conference",11491,"2006 Summer School on Emerging Technologies in Biomedicine",,"http://heart.med.upatras.gr/school2006/",,", EMB",2006,,,,"No"
"Conference",11492,"2006 IEEE North-East Workshop on Circuits and Systems (NEWCAS 2006)",,"http://www.newcas.org/",,"CAS, ",2006,,,,"No"
"Conference",11493,"2006 International Conference on Power System Technology - (POWERCON 2006)",,"http://www.conference-power/2006/",,", PE",2006,,,,"No"
"Conference",11498,"2006 IEEE-IAS/PCA Cement Industry Conference",,"http://www.ieeepcaconference.org/2006/",,"IA, ",2006,,,,"No"
"Conference",11499,"2006 International Zurich Seminar on Communications (IZS)",,"http://www.izs2006.ethz.ch/",,,2006,,,,"No"
"Conference",11500,"2006 10th International Conference on Computer Supported Cooperative Work in Design (CSCWD)",,"http://2006.cscwd.org/",,", NSF, , ",2006,,,,"No"
"Conference",11501,"2006 International Workshop on Satellite and Space Communications (IWSSC)",,"http://iwssc2006.tsc.uc3m.es/",,", , COM",2006,,,,"No"
"Conference",11504,"2006 Annual Conference on Communication Networks and Services Research (CNSR)",,"http://www.cnsr.info/Events/CNSR2006/",,", Canada, Canada, COM",2006,,,,"No"
"Conference",11505,"2006 IEEE International Conference on IC Design & Technology (ICICDT)",,"http://www.icicdt.org/",,", JSAP, , ",2006,,,,"No"
"Conference",11507,"2006 8th Seminar on Neural Network Applications in Electrical Engineering (NEUREL 2006)",,"http://neurel.etf.bg.ac.yu",,", Europe, , CAS, , , , , ",2006,,,,"No"
"Conference",11510,"2006 eChallenges",,,,", Europe, , , , ",2006,,,,"No"
"Conference",11511,"2006 International Workshop on Laser and Fiber-Optical Networks Modeling (LFNM)",,"http://lfnm.kture.kharkov.ua",,", , , LEO, ",2006,,,,"No"
"Conference",11512,"2006 IST-Africa",,"http://www.ist-africa.org/Conference2006/",,"Europe, , , , , ",2006,,,,"No"
"Conference",11513,"2006 International Conference Modern Problems of Radio Engineering, Telecommunications, and Computer Science (TCSET)",,"http://www.lp.edu.ua/tcset2006/",,", , , , ED, , , , , , , ",2006,,,,"No"
"Conference",11514,"2006 International Symposium on Evolving Fuzzy Systems (EFS)",,"http://www.efs06.org",,"IFSA, , , CIS",2006,,,,"No"
"Conference",11516,"2006 Seminar/Workshop on Direct and Inverse Problems of Electromagnetic and Acoustic Wave Theory - (DIPED)",,"http://www.ewh.ieee.org/soc/cpmt/ukraine/",,"ED, , MTT/ED/AP Joint Chapter                         Uk, MTTEDAP Joint Chapter                         Re, , MTT-ED-AP Joint Chapter",2006,,,,"No"
"Conference",11518,"2006 Mediterranean Conference on Control & Automation (MED 2006)",,"http://www.diiga.univpm.it/MED06/",,", CS, ",2006,,,,"No"
"Conference",11519,"2006 2nd International Conference on Distributed Frameworks for Multimedia Applications (DFMA)",,"http://nrg.cs.usm.my/dfma/",,", ",2006,,,,"No"
"Conference",11520,"2006 International Conference on Transparent Optical Networks (ICTON 2006)",,"http://www.itl.waw.pl/icton/",,", NIOT, , , , LEO",2006,,,,"No"
"Conference",11522,"2006 IEEE 24th Convention of Electrical & Electronics Engineers in Israel",,"http://www.eng.tau.ac.il/~ieee/",,,2006,,,,"No"
"Conference",11523,"2006 IEEE Mountain Workshop on Adaptive and Learning Systems (SMCals)",,"http://www.ece.usu.edu/smcals06/",,"SMC, , ",2006,,,,"No"
"Conference",11524,"2006 Asia Pacific Microwave Conference - (APMC 2006)",,"http://www.apmc2006.org/",,", , IE, MTT, URSI",2006,,,,"No"
"Conference",11525,"2006 International Conference on Solid State Devices and Materials (SSDM)",,"http://www.ssdm.jp",,", ED, IE, IEEJ, , , , ",2006,,,,"No"
"Conference",11527,"2006 1st European Conference on Antennas and Propagation (EuCAP)",,"http://www.EuCAP2006.org",,"ESA, , , AP",2006,,,,"No"
"Conference",11528,"2006 International Microsystems, Package, Assembly Conference Taiwan (IMPACT)",,"http://impact.itri.org.tw/",,"CPMT, , , ITRI",2006,,,,"No"
"Conference",11529,"2006 International Conference on Design & Test of Integrated Systems in Nanoscale Technology (DTIS)",,"http://www.ceslab.org/conferences/DTIS2006/",,", , CAS, ",2006,,,,"No"
"Conference",11530,"2006 International Conference on Renewable Energy and Power Quality (ICREPQ)",,"http://www.icrepq.com/",,", , PE",2006,,,,"No"
"Conference",11531,"2006 Offshore Technology Conference - OTC 2006",,"http://www.otcnet.org/",,"OE, ",2006,,,,"No"
"Conference",11533,"2006 IEEE 1st International Power and Energy Conference (PECon)",,"http://www.ewh.ieee.org/soc/pes/malaysia/",,", , ",2006,,,,"No"
"Conference",11534,"2006 International Symposium on Performance Evaluation of Computer & Telecommunication Systems (SPECTS)",,"http://www.scs.org/summersim/spects",,"SMC, , , ",2006,,,,"No"
"Conference",11535,"2006 10th European Conference on Software Maintenance and Reengineering (CSMR)",,"http://serlab.di.uniba.it/csmr2006/",,", C, ",2006,,,,"No"
"Conference",11539,"2006 International Symposium ELMAR focused on Multimedia Signal Processing and Communications",,"http://www.elmar-zadar.org",,"Europe, , , , , EURASIP, ELMAR, , SP, ",2006,,,,"No"
"Conference",11541,"2006 Perspectives on Soviet and Russian Computing (SoRuCom)",,"http://sorucom.karelia.ru",,", IFIP",2006,,,,"No"
"Conference",11542,"2006 1st IEEE International Conference on Nano/Micro Engineered and Molecular Systems (NEMS)",,"http://www.ieee-nems.org",,"NANO, , ",2006,,,,"No"
"Conference",11544,"2006 9th IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing (ISORC)",,"http://www.rtselab.org/~isorc2006/",,", , , C, ",2006,,,,"No"
"Conference",11545,"2006 IEEE Workshop on Signal Propagation on Interconnects (SPI)",,"http://www.spi.uni-hannover.de/",,"CPMT, , C",2006,,,,"No"
"Conference",11548,"2006 IEEE 12th International Mixed Signal Testing Workshop (IMSTW 2006)",,"http://www.sli-institute.ac.uk/imstw06/",,", C",2006,,,,"No"
"Conference",11552,"2006 IEEE Information Assurance Workshop (IAW)",,"http://www.itoc.usma.edu/workshop/2006/index.htm",,"SMC, , , , , ",2006,,,,"No"
"Conference",11553,"2006 Annual IT Infrastructure Qualification Summit",,"http://www.iqpc.com/na-1877-07",,"EMB, ",2006,,,,"No"
"Conference",11554,"2006 International Conference on Biometrics (ICB)",,"http://www4.comp.polyu.edu.hk/~icba/",,", HKPU, CIS, , ",2006,,,,"No"
"Conference",11559,"2006 IEEE International Performance Computing and Communications Conference (IPCCC)",,"http://www.ipccc.org",,", C",2006,,,,"No"
"Conference",11560,"2006 IEEE/CPMT TC-7 Workshop on Accelerated Stress Testing & Reliability (ASTR)",,"http://www.ewh.ieee.org/soc/cpmt/tc7/ast2006",,", CPMT",2006,,,,"No"
"Conference",11564,"2006 9th International Symposium on Wireless Personal Multimedia Communications (WPMC)",,"http://www.wpmc2006.org",,", , , ",2006,,,,"No"
"Conference",11566,"2006 International Conference on Space Charge (CSC)",,"http://www.csc-6.org",,", , , DEI, ",2006,,,,"No"
"Conference",11567,"2006 International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation (SAMOS)",,"http://samos.et.tudelft.nl/samos_vi/",,"CAS, ",2006,,,,"No"
"Conference",11568,"2006 ACS/IEEE International Conference on Pervasive Services (ICPS)",,"http://www.icpsconference.org",,"C, ",2006,,,,"No"
"Conference",11569,"2006 RFID, Tracking and Barcoding for Hospitals",,"http://www.iqpc.com/na-2149-04",,"EMB, ",2006,,,,"No"
"Conference",11570,"2006 First International Conference on Integrated Ad hoc and Sensor Networks (InterSense)",,"http://www.intersense.org",,"C, ICST, ",2006,,,,"No"
"Conference",11571,"2006 Ph.D. Research in Microelectronics and Electronics (PRIME)",,"http://ims.unipv.it/prime2006/",,"CAS, IE, ",2006,,,,"No"
"Conference",11572,"2006 IEEE International Conference on Autonomic Computing (ICAC)",,"http://www.autonomic-conference.org",,"C, , ",2006,,,,"No"
"Conference",11573,"2006 International Conference on Artificial Intelligence and Soft Computing (ICAISC)",,"http://icaisc.pcz.pl",,", , CIS",2006,,,,"No"
