"Type","ID","Name","Description","URL","Tags","Societies","Year","Standard Status","Technical Committees","Keywords"
"Conference",39,"MICRO-DELCON '84",,,,"Computer Society - C",1984,,,
"Conference",41,"1984 International Zurich Seminar on Digital Communica- tions-Applications of Source Coding, Channel Coding and Secrecy Coding",,,,"Computer Society - C,Communications Society - COM,Signal Processing Society - SP,Switzerland Section",1984,,,
"Conference",42,"IEEE Computer Society International Conference on Robotics",,,,"Computer Society - C",1984,,,
"Conference",43,"IEEE Radar Conference",,,,"Aerospace and Electronic Systems Society - AES,Atlanta Section",1984,,,
"Conference",44,"1984 17th Annual Simulation Symposium",,,,"Computer Society - C,Association for Computing Machinery - ACM,International Association for Mathematics and Computers Simulation - I,The Society for Computer Simulation (Simulation Councils, Inc.)",1984,,,
"Conference",45,"International Conference on Acoustics, Speech, & Signal Processing (ICASSP '84)",,,,"Signal Processing Society - SP",1984,,,
"Conference",46,"3rd Annual Phoenix Conference on Computers & Communications",,,,"Computer Society - C,Communications Society - COM,Phoenix Section",1984,,,
"Conference",47,"Control of Power Systems & Exposition",,,,"Region 05 - Southwestern USA,Oklahoma City Section,Oklahoma Electrical League",1984,,,
"Conference",48,"1984 IEEE VLSI Test Workshop (VTS)",,,,"Computer Society - C",1984,,,
"Conference",51,"1984 16th Southeasternosium Symposium on System Theory",,,,"Mississippi Section,Mississippi State University",1984,,,
"Conference",52,"1984 IEEE 7th International Conference on Software Engineering (ICSE)",,,,"Computer Society - C,Association for Computing Machinery - ACM",1984,,,
"Conference",54,"International Workshop on Models and Languages for Specification and Design",,,,"Computer Society - C",1984,,,
"Conference",55,"1984 IEEE Technical Conference on Rubber and Plastics",,,,"Industry Applications Society - IA,Akron Section",1984,,,
"Conference",56,"IEEE Computer Society Tutorial Week East 1984",,,,"Computer Society - C",1984,,,
"Conference",58,"1984 International Reliability Physics Symposium (IRPS)",,,,"Electron Devices Society - ED,Reliability Society - R",1984,,,
"Conference",59,"IEEE/ASME Joint Railroad Conference",,,,"Industry Applications Society - IA,American Society of Mechanical Engineers - ASME",1984,,,
"Conference",61,"11th Annual International Reliability, Availability & Maintainability For The Electric Power Industry (INTER-RAM)",,,,"Reliability Society - R,Las Vegas Section,American Society of Quality Control,Canadian Electrical Association,Nevada Power Co.,Society of Logistics Engineers,Society of Reliability Engineers,System Safety Society",1984,,,
"Conference",62,"SOUTHEASTCON '84",,,,"Region 03 - Southeastern USA,Louisville Section",1984,,,
"Conference",64,"IEEE INFOCOM '84",,,,"Computer Society - C,Communications Society - COM",1984,,,
"Conference",65,"1984 Region 5 Conference: Electrical Engineering: A Century of Serving Societies",,,,"Region 05 - Southwestern USA,Wichita Section",1984,,,
"Conference",66,"INTERMAG '84",,,,"Magnetics Society - MAG,Region 08 - Europe,Middle East,Africa",1984,,,
"Conference",68,"TENCON '84 - Consumer & Industrial Electronics & Applications",,,,"Computer Society - C,Consumer Electronics Society - CE,Communications Society - COM,Control Systems Society - CS,Industrial Electronics Society - IE,Region 10 - Asia and Pacific,Singapore Section,Nanyang Technical Institute,National University of Singapore",1984,,,
"Conference",69,"Topical Meeting on Optical Data Storage",,,,"Lasers and Electro-Optics Society - LEO,Optical Society of America - OSA",1984,,,
"Conference",70,"COMPDEC - Computer Data Engineering Conference (The International Conference on Data Engineering)",,,,"Computer Society - C",1984,,,
"Conference",71,"IEEE 1984 National Symposium on Electromagnetic Compatibility",,,,"Electromagnetic Compatibility Society - EMC",1984,,,
"Conference",72,"Semi-Insulating III-V Materials Conference",,,,"Electron Devices Society - ED",1984,,,
"Conference",73,"Seventh Topical Meeting on Integrated and Guided-Wave Optics",,,,"Lasers and Electro-Optics Society - LEO,Optical Society of America - OSA",1984,,,
"Conference",75,"7th Annual IEEE Workshop on Design For Testability",,,,"Computer Society - C",1984,,,
"Conference",78,"1984 IEEE Symposium on Security and Privacy (SRSP)",,,,"Computer Society - C",1984,,,
"Conference",80,"1984 IEEE/PES Transmission and Distribution Conference & Exposition",,,,"Power Engineering Society - PE",1984,,,
"Conference",81,"Workshop on Computer Vision",,,,"Computer Society - C",1984,,,
"Conference",82,"Tenth International Conference on Cyclotrons and Their Applications",,,,"Nuclear and Plasma Sciences Society - NPS,Department of Energy,International Union of Pure and Applied Physics,National Science Foundation - NSF",1984,,,
"Conference",83,"1984 Symposium of the IEEE Society on Social Implications of Technology - ELECTRO-CULTURE '84",,,,"Society on Social Implications of Technology - SIT,Society of Photo-Optical Instrumentation Engineers - SPIE",1984,,,
"Conference",84,"17th IEEE Photovoltaics Specialists Conference (PVSC)",,,,"Electron Devices Society - ED",1984,,,
"Conference",86,"Textile Industry Conference",,,,"Industry Applications Society - IA",1984,,,
"Conference",89,"1984 IEEE West Coast Test Workshop",,,,"Computer Society - C",1984,,,
"Conference",90,"1984 Rural Electric Power Conference",,,,"Industry Applications Society - IA,Nashville Section",1984,,,
"Conference",91,"Offshore Technology Conference",,,,"Oceanic Engineering Society - OE,American Association of Petroleum Geophysics,American Institute of Chemical Engineers,American Institute of Mining, Metallurgical and        Petroleum Engin,American Society of Mechanical Engineers - ASME,The Metallurgical Society of AIME,Marine Technology Society,Society of Exploration Geophysicists,Society of Manufacturing Engineers,Society of Naval Architects and Marine Engineers,Society of Petroleum Engineers of AIME",1984,,,
"Conference",92,"1984 Microwave Power Tube Conference",,,,"Electron Devices Society - ED,Advisory Group on Electron Devices-DOD,Palisades Institute Industry",1984,,,
"Conference",93,"1984 Industrial and Commercial Power Systems Technical Conference",,,,"Industry Applications Society - IA,Atlanta Section",1984,,,
"Conference",94,"International Symposium on Circuits and Systems",,,,"Circuits and Systems Society - CAS",1984,,,
"Conference",95,"ACM/IEEE Computer Society Tutorials for Professional Development",,,,"Computer Society - C,Association for Computing Machinery - ACM",1984,,,
"Conference",97,"IEEE Computer Society Workshop on Logic Synthesis and Silicon Compilation",,,,"Computer Society - C,International Federation for Information Processing - IFIP",1984,,,
"Conference",98,"34th Electronic Components Conference",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Electronic Industries Association",1984,,,
"Conference",99,"IEEE Centennial Convocation",,,,"Communications Society - COM,Centennial Task Force",1984,,,
"Conference",100,"1984 IEEE International Conference on Plasma Science",,,,"Nuclear and Plasma Sciences Society - NPS,McDonnell Douglas Corporation,University of Missouri - Kansas City",1984,,,
"Conference",101,"International Conference on Communications - ICC '84",,,,"Communications Society - COM,Region 08 - Europe,Middle East,Africa,Benelux Section",1984,,,
"Conference",103,"The 4th International Conference on Distributed Computing Systems",,,,"Computer Society - C",1984,,,
"Conference",107,"ELECTRO '84",,,,"Region 01- Northeastern USA,Central New England Council,Metropolitan Section Activities Council,Electronic Representatives Association",1984,,,
"Conference",108,"1984 Carnahan Conference on Security Technology",,,,"Aerospace and Electronic Systems Society - AES,Electromagnetic Compatibility Society - EMC,Microwave Theory and Techniques Society - MTT,Systems, Man, and Cybernetics Society - SMC,Vehicular Technology Society - VT,Lexington Section,University of Kentucky",1984,,,
"Conference",109,"Third Annual VLSI Debug and Diagnosis Workshop",,,,"Computer Society - C",1984,,,
"Conference",110,"The Fourth Jerusalem Conference on Information Technology (JCIT)",,,,"Computer Society - C",1984,,,
"Conference",111,"Custom Integrated Circuits Conference",,,,"Electron Devices Society - ED,Rochester Section",1984,,,
"Conference",112,"34th Vehicular Technology Conference",,,,"Vehicular Technology Society - VT,Pittsburgh Section",1984,,,
"Conference",113,"Intensive Course on Electrical Contacts",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Illinois Institute of Technology",1984,,,
"Conference",115,"26th IEEE Cement Industry Technical Conference",,,,"Industry Applications Society - IA",1984,,,
"Conference",116,"National Aerospace & Electronics Conference (NAECON '84)",,,,"Aerospace and Electronic Systems Society - AES,Dayton Section",1984,,,
"Conference",117,"Trends and Applications: Making Data Base Work",,,,"Computer Society - C",1984,,,
"Conference",118,"1984 International Symposium on Multiple-Valued Logic",,,,"Computer Society - C,Charles Babbage Research Center",1984,,,
"Conference",119,"1984 International Symposium on Electron, Ion, & Photon Beams",,,,"Electron Devices Society - ED,American Vacuum Society",1984,,,
"Conference",120,"International Microwave Symposium and Workshops",,,,"Microwave Theory and Techniques Society - MTT",1984,,,
"Conference",121,"38th Annual Frequency Control Symposium",,,,"Ultrasonics, Ferroelectrics & Frequency Control Society - UFFC,U.S. Army Electronics Research & Development Command",1984,,,
"Conference",123,"International Conference on DC Power Transmissions",,,,"Montreal Section,Canadian Society for Electrical Engineers,Institut de recherche d'Hydro-Quebec",1984,,,
"Conference",124,"1984 11th International Symposium on Computer Architecture (ISCA)",,,,"Computer Society - C,Association for Computing Machinery - ACM",1984,,,
"Conference",126,"Sixth IEEE Symposium on Mass Storage Systems (MSS)",,,,"Computer Society - C,National Center for Atmospheric Research",1984,,,
"Conference",127,"1984 IEEE Solid State Sensor Conference",,,,"Electron Devices Society - ED",1984,,,
"Conference",128,"International Conference on Consumer Electronics (ICCE)",,,,"Consumer Electronics Society - CE",1984,,,
"Conference",129,"1984 American Control Conference",,,,"Control Systems Society - CS,American Institute of Aeronautics and Astronautics - AIAA,American Institute of Chemical Engineers,American Society of Mechanical Engineers - ASME,Instrument Society of America",1984,,,
"Conference",130,"1984 IEEE International Symposium on Electrical Insulation",,,,"Dielectrics and Electrical Insulation Society - DEI",1984,,,
"Conference",131,"10th International Symposium on Machine Processing of Remotely Sensed Data",,,,"Geoscience and Remote Sensing Society - GRS,Purdue University",1984,,,
"Conference",132,"OHMCON-High Technology Show and Convention",,,,"Region 02 - Eastern USA,Region 04 - Central USA,Southeastern Michigan Section,Electronic Representatives Association",1984,,,
"Conference",133,"NECC '84 - National Educational Computing Conference",,,,"Computer Society - C,Association for Computing Machinery - ACM",1984,,,
"Conference",134,"42nd Annual Device Research Conference (DRC)",,,,"Electron Devices Society - ED",1984,,,
"Conference",135,"1984 16th Power Modulator Symposium",,,,"Electron Devices Society - ED,Department of Defense,Palisades Institute for Research, Inc.",1984,,,
"Conference",136,"IEEE Fifth Annual Power Electronics Specialists Conference",,,,"Electron Devices Society - ED,Power Electronics Society - PEL,National Bureau of Standards",1984,,,
"Conference",137,"International Conference on Quantum Electronics",,,,"Lasers and Electro-Optics Society - LEO,American Physical Society - APS,Optical Society of America - OSA",1984,,,
"Conference",138,"The First International Conference on Computers and Applications",,,,"Computer Society - C,Chinese Institute of Electronics - CIE",1984,,,
"Conference",139,"30th Annual IEEE Pulp and Paper Technical Conference PPIC",,,,"Industry Applications Society - IA",1984,,,
"Conference",140,"Conference on Lasers and Electro-Optics (CLEO '84)",,,,"Lasers and Electro-Optics Society - LEO,American Physical Society - APS,Optical Society of America - OSA",1984,,,
"Conference",141,"The Fourteenth Annual International Symposium on Fault-Tolerant Computing",,,,"Computer Society - C",1984,,,
"Conference",142,"IEEE VLSI Multilevel Interconnection Conference",,,,"Components, Packaging and Manufacturing Technology Society - CPMT,Electron Devices Society - ED",1984,,,
"Conference",143,"ACM/IEEE 21st Design Automation Conference",,,,"Computer Society - C,Association for Computing Machinery - ACM",1984,,,
